Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/final/reward_ctrl Max,evaluation/env_infos/final/reward_ctrl Mean,evaluation/env_infos/final/reward_ctrl Min,evaluation/env_infos/final/reward_ctrl Std,evaluation/env_infos/final/reward_run Max,evaluation/env_infos/final/reward_run Mean,evaluation/env_infos/final/reward_run Min,evaluation/env_infos/final/reward_run Std,evaluation/env_infos/initial/reward_ctrl Max,evaluation/env_infos/initial/reward_ctrl Mean,evaluation/env_infos/initial/reward_ctrl Min,evaluation/env_infos/initial/reward_ctrl Std,evaluation/env_infos/initial/reward_run Max,evaluation/env_infos/initial/reward_run Mean,evaluation/env_infos/initial/reward_run Min,evaluation/env_infos/initial/reward_run Std,evaluation/env_infos/reward_ctrl Max,evaluation/env_infos/reward_ctrl Mean,evaluation/env_infos/reward_ctrl Min,evaluation/env_infos/reward_ctrl Std,evaluation/env_infos/reward_run Max,evaluation/env_infos/reward_run Mean,evaluation/env_infos/reward_run Min,evaluation/env_infos/reward_run Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/final/reward_ctrl Max,exploration/env_infos/final/reward_ctrl Mean,exploration/env_infos/final/reward_ctrl Min,exploration/env_infos/final/reward_ctrl Std,exploration/env_infos/final/reward_run Max,exploration/env_infos/final/reward_run Mean,exploration/env_infos/final/reward_run Min,exploration/env_infos/final/reward_run Std,exploration/env_infos/initial/reward_ctrl Max,exploration/env_infos/initial/reward_ctrl Mean,exploration/env_infos/initial/reward_ctrl Min,exploration/env_infos/initial/reward_ctrl Std,exploration/env_infos/initial/reward_run Max,exploration/env_infos/initial/reward_run Mean,exploration/env_infos/initial/reward_run Min,exploration/env_infos/initial/reward_run Std,exploration/env_infos/reward_ctrl Max,exploration/env_infos/reward_ctrl Mean,exploration/env_infos/reward_ctrl Min,exploration/env_infos/reward_ctrl Std,exploration/env_infos/reward_run Max,exploration/env_infos/reward_run Mean,exploration/env_infos/reward_run Min,exploration/env_infos/reward_run Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Offline Weights Max,trainer/Offline Weights Mean,trainer/Offline Weights Min,trainer/Offline Weights Std,trainer/Online Weights Max,trainer/Online Weights Mean,trainer/Online Weights Min,trainer/Online Weights Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/RL Samples Weights Max,trainer/RL Samples Weights Mean,trainer/RL Samples Weights Min,trainer/RL Samples Weights Std,trainer/Weight Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
0,0.9946192,-0.11937894,-0.9906062,0.873843,4551.416012957728,5,4648.309114646069,4551.416012957728,4453.883419819681,77.70235132509916,7.891997630009561,4.55141601295773,-2.216444413265614,1.6773156885110065,-0.4682920932769776,-0.48605666160583494,-0.5269812107086181,0.02095435435530781,5.732051108335554,4.59965599415284,4.0995644452766555,0.5946460432695279,-0.21567287445068362,-0.22425024032592775,-0.24686079025268556,0.011488151651216414,0.8169404733082708,0.607134690894868,0.40549827783019227,0.13459405699330151,-0.2011037826538086,-0.4667117894411087,-0.5733904361724854,0.05921978281967679,8.328511079832595,5.018127802398839,-1.8111848517269173,1.682421640095888,5,5000,1000,1000.0,1000,0.0,0.9995932,-0.10097339,-0.99938905,0.83499235,3868.2571053042348,1,3868.2571053042348,3868.2571053042348,3868.2571053042348,0.0,7.3702999079100096,3.8682571053042367,-1.247574185986907,1.5494246711750472,-0.4882811069488526,-0.4882811069488526,-0.4882811069488526,0.0,6.540357908645547,6.540357908645547,6.540357908645547,0.0,-0.312137508392334,-0.312137508392334,-0.312137508392334,0.0,0.505062243409574,0.505062243409574,0.505062243409574,0.0,-0.16397902965545655,-0.4244447495222092,-0.5837823867797852,0.07747546785806946,7.747348757969519,4.292701854826446,-0.9039015766576833,1.5592223481052054,1,1000,1000,1000.0,1000,0.0,1000,0.019166740006767213,68.07938703004038,12.690406342037022,2.8925086919916794,0.0251997479936108,52.429085891053546,0.022263135004322976,93.51135429413989,0.0007564819534309208,1.0,19.07485580444336,19.292822,6.488879,-6.706133,3.9709578,1.0109235,1.0001055,0.98763037,0.0041383505,1.0084056,1.0001494,0.9884157,0.0035676847,223.84859,-185.69006,-217.04575,-397.81418,22.205519,-188.24939,-221.1625,-396.3683,21.87829,-188.05016,-221.22847,-397.65973,21.80285,343.28674,348.64096,1.0098559,1.0006733,0.99154735,0.0033944827,-1.929076e-05,1000,0.9928512,-0.14045559,-0.99020207,0.85186005,-0.025240147,-0.4706812,-1.2222803,0.15382378,0.9750757,0.6313356,0.29455775,0.08530304
1,0.99386764,-0.09964449,-0.9917192,0.8670591,4748.023554781376,5,4921.9742123420465,4748.023554781376,4696.382093293595,87.62611351999998,7.9805163658779295,4.748023554781379,-2.289492448830246,1.6722646592885106,-0.3519585132598877,-0.4407874870300293,-0.5047380924224854,0.055614656511341315,8.253743591299099,5.377732435492817,2.6939117480037567,2.1926833373573267,-0.18636000156402588,-0.2471686840057373,-0.292266583442688,0.043710843562538626,0.8267363663563827,0.6162952487115761,0.4143734861916232,0.16804262906757808,-0.180546772480011,-0.4570323023796082,-0.5796664714813232,0.05808090307315299,8.453781346194091,5.205055857160987,-1.8852484073873748,1.681375410788609,10,10000,1000,1000.0,1000,0.0,0.99911124,-0.08947532,-0.99934834,0.83335894,4212.339951013672,1,4212.339951013672,4212.339951013672,4212.339951013672,0.0,7.13632475670463,4.212339951013666,-1.5177036692577501,1.5453465903612866,-0.5325722694396973,-0.5325722694396973,-0.5325722694396973,0.0,2.7257354097645248,2.7257354097645248,2.7257354097645248,0.0,-0.3580174446105957,-0.3580174446105957,-0.3580174446105957,0.0,0.6655676439232161,0.6655676439232161,0.6655676439232161,0.0,-0.18648420572280885,-0.4214958033919335,-0.5857151508331299,0.0725319366658339,7.614671169753535,4.6338357544056,-1.1178936411815783,1.553910518587197,2,2000,1000,1000.0,1000,0.0,2000,0.018608935992233455,70.26922602724517,13.391948207980022,2.748651694972068,0.023801730014383793,54.03460925031686,0.05120449000969529,167.17937060870463,0.0004017179599031806,0.7542955856987126,15.083162307739258,17.576403,6.7809787,-3.8974433,3.688022,3.2324347,0.79682446,0.0,0.6510188,3.633616,1.3388848,0.0,0.7533351,203.27182,-168.5509,-200.0299,-1271.3657,65.616776,-174.15678,-201.79276,-1261.0084,64.931786,-174.09116,-201.66808,-1259.2034,64.91358,113.001686,105.02916,5.1984315,1.0997791,0.0,0.7775641,0.71006066,2000,0.9954601,-0.114790045,-0.9905051,0.84310806,-0.1844984,-0.66146654,-1.7827721,0.22868054,0.8315213,0.52789754,0.16817132,0.098884284
2,0.9963739,-0.10209905,-0.9922745,0.8776206,4747.884786227294,5,4883.584037772441,4747.884786227294,4621.552859740898,83.60592718918171,7.908643000595282,4.747884786227296,-2.3048440014206193,1.681452595444658,-0.45667338371276855,-0.48402739524841315,-0.5098556995391846,0.019854731455893615,4.737170376456561,3.7711820357822035,2.3154797984818742,0.8073363109899394,-0.29438817501068115,-0.3104315137863159,-0.33719446659088137,0.01684496205578994,0.6710085466332827,0.6280112562854792,0.5933708547819657,0.027320420750076468,-0.2219026565551758,-0.46838525788784025,-0.5803016185760498,0.05537466791123742,8.380469458572577,5.216270044115135,-1.8474103962265276,1.6879481495138902,15,15000,1000,1000.0,1000,0.0,0.99981654,-0.09551453,-0.9994008,0.848707,4257.395150179461,1,4257.395150179461,4257.395150179461,4257.395150179461,0.0,7.3038219341182185,4.257395150179455,-2.1279300423985203,1.5834275659769652,-0.45753197669982915,-0.45753197669982915,-0.45753197669982915,0.0,6.9489492389664065,6.9489492389664065,6.9489492389664065,0.0,-0.2965002298355103,-0.2965002298355103,-0.2965002298355103,0.0,0.609102896740667,0.609102896740667,0.609102896740667,0.0,-0.2066096067428589,-0.437656020450592,-0.5812249183654785,0.06900505081469203,7.797182453527398,4.695051170630046,-1.7892341109638887,1.5913090626032225,3,3000,1000,1000.0,1000,0.0,3000,0.03425959398737177,72.09854736115085,15.125735750014428,4.103281327988952,0.021958400961011648,52.76923356921179,0.04367142199771479,242.610702599457,0.0004072969895787537,0.5840543169662622,11.579511642456055,18.603317,8.130078,-0.9538889,3.4675865,3.0986898,0.73336554,0.0,0.60360587,4.1565256,1.4511752,0.0,0.72811437,176.99297,-146.51335,-174.59998,-1233.9065,62.71568,-148.79626,-176.01794,-1254.8552,64.159775,-148.0305,-175.76668,-1240.95,64.0162,77.91965,75.12717,4.1317987,1.144233,0.0,0.7641258,-0.012746081,3000,0.99752337,-0.08972799,-0.9932464,0.86762226,-0.020243743,-0.7099438,-1.8543118,0.23296893,0.9799598,0.503428,0.15656064,0.09680832
3,0.9978234,-0.115567505,-0.9946052,0.89087373,4976.118881046919,5,5047.738816006204,4976.118881046919,4940.971077895825,38.53183026394707,8.210648827252589,4.9761188810469195,-2.1322087863426367,1.7440987366477407,-0.4268807888031006,-0.45534627914428716,-0.4783645629882813,0.018956058636638944,5.145717726472867,4.548045276688526,3.4389858821759844,0.6037889330979082,-0.31222310066223147,-0.3380090045928955,-0.35108337402343753,0.014174649819772433,0.6653710920290647,0.5299645103502936,0.4553694237572653,0.07547868679486545,-0.23083465099334718,-0.48420709969043735,-0.5857306003570557,0.045119470292378665,8.69281263798257,5.460325980737357,-1.680206261013047,1.7505520929962486,20,20000,1000,1000.0,1000,0.0,0.9998,-0.099380575,-0.99947727,0.86178964,4440.456841173669,1,4440.456841173669,4440.456841173669,4440.456841173669,0.0,7.747620620324005,4.440456841173663,-1.6149102188845,1.6196757999562432,-0.46278033256530765,-0.46278033256530765,-0.46278033256530765,0.0,4.642241588571778,4.642241588571778,4.642241588571778,0.0,-0.38533332347869875,-0.38533332347869875,-0.38533332347869875,0.0,0.545763721041631,0.545763721041631,0.545763721041631,0.0,-0.1465703010559082,-0.45153473608493805,-0.5868014812469483,0.0706181848193492,8.232236566140045,4.891991577258602,-1.1546508766908965,1.6304660205504755,4,4000,1000,1000.0,1000,0.0,4000,0.01909371098736301,67.8692909789388,11.8879165899707,2.6865295310271904,0.02823342301417142,53.19213972892612,0.054849117004778236,313.8575188097311,0.0005288780084811151,0.4590164557362814,9.180108070373535,17.575304,9.048248,-3.1310005,3.8991873,2.7519956,0.8670959,0.0,0.5055369,2.7139764,1.2012258,0.0,0.42733935,147.67734,-121.04386,-146.91605,-373.3396,18.194084,-122.76779,-147.0406,-356.1563,17.379095,-121.44704,-146.81584,-364.5676,17.645649,64.96862,62.933205,3.0081437,1.0411212,0.0,0.47018957,0.026311658,4000,0.9973542,-0.09410792,-0.9943399,0.87192994,-0.3740885,-0.7539406,-1.8364952,0.26440182,0.68791604,0.48460802,0.15937503,0.10075603
4,0.99735606,-0.12236794,-0.9958709,0.89295346,4859.639869867797,5,4920.606596413231,4859.639869867797,4777.060655636709,49.19290090337071,7.900110663828855,4.859639869867796,-2.304015874172788,1.7246630757034611,-0.46415224075317385,-0.4856401348114014,-0.5014313697814942,0.013543217445670382,5.14958004660798,4.7421748664073675,4.227834430029134,0.32969346155796736,-0.28180785179138185,-0.34565450191497804,-0.37294850349426273,0.03366859334282032,0.716663751413889,0.5624324897658775,0.4298109878165199,0.09795944190271404,-0.24275841712951662,-0.48740383981704716,-0.5853834629058838,0.04872133515375024,8.384094895777707,5.3470437096848435,-1.8215869419828468,1.7275224214305922,25,25000,1000,1000.0,1000,0.0,0.99961734,-0.09435372,-0.999616,0.867721,4465.368471154338,1,4465.368471154338,4465.368471154338,4465.368471154338,0.0,7.672266481532802,4.465368471154346,-1.9224164316783443,1.590555388172006,-0.5028876304626465,-0.5028876304626465,-0.5028876304626465,0.0,3.3885493107862885,3.3885493107862885,3.3885493107862885,0.0,-0.34979209899902347,-0.34979209899902347,-0.34979209899902347,0.0,0.8608723363696802,0.8608723363696802,0.8608723363696802,0.0,-0.21473708152770998,-0.457105485868454,-0.5856178283691407,0.0654683232258169,8.159907268755546,4.922473957022801,-1.5145680735240474,1.597223721943326,5,5000,1000,1000.0,1000,0.0,5000,0.02835162600968033,76.75504277163418,18.647616543981712,2.4123939720448107,0.02248361799865961,55.60626484657405,0.037546987005043775,394.10697710729437,0.0003851780202239752,0.3637760725703958,7.25124454498291,18.640938,9.56078,0.65592337,3.5472765,14.650589,3.4382439,0.0,3.5880108,14.119293,3.7197104,0.0,3.0303605,124.74683,-98.83461,-123.53916,-234.82982,16.421886,-99.53373,-124.21631,-222.20763,15.799145,-99.40791,-124.098434,-219.66635,15.780391,52.192085,53.472603,14.517321,3.8129203,0.047079444,3.2105649,0.28154254,5000,0.99601114,-0.094918035,-0.9954254,0.8753361,-0.36800435,-0.7951086,-2.0519564,0.2882659,0.6921142,0.46761537,0.12848328,0.10598928
5,0.9974621,-0.116939515,-0.9965922,0.90135205,4915.534626250317,5,4983.009666526315,4915.534626250317,4847.658058909551,49.21320185463641,8.046922957973539,4.915534626250318,-2.106640974528692,1.7189865744907338,-0.4176665782928467,-0.4903209400177002,-0.5543761253356934,0.04613510889067653,5.293956774213484,5.008215583907486,4.71983695041331,0.20692782017555683,-0.343597412109375,-0.3611636686325073,-0.38813233375549316,0.015207958796811522,0.686770974807572,0.560402068095838,0.46697241023810093,0.0761725795900682,-0.237697172164917,-0.4956662290716171,-0.5888100624084472,0.04882703605464584,8.549870542584017,5.411200855321936,-1.638832489497564,1.722900692887427,30,30000,1000,1000.0,1000,0.0,0.9996617,-0.09811259,-0.9996032,0.88057435,4613.336905998527,1,4613.336905998527,4613.336905998527,4613.336905998527,0.0,7.968133176761898,4.613336905998528,-2.06879808920959,1.6466524642003648,-0.42917923927307133,-0.42917923927307133,-0.42917923927307133,0.0,4.5570138086594625,4.5570138086594625,4.5570138086594625,0.0,-0.3251567363739014,-0.3251567363739014,-0.3251567363739014,0.0,0.3586830059730492,0.3586830059730492,0.3586830059730492,0.0,-0.19136580228805544,-0.4710223864912987,-0.5900773525238038,0.06502051908269543,8.42599049945477,5.084359292489827,-1.5501901866827346,1.6572271726971761,6,6000,1000,1000.0,1000,0.0,6000,0.036514085019007325,71.11422218137886,13.236676534987055,4.148771987995133,0.02597496600355953,53.63132532936288,0.03440601902548224,468.587221392896,0.0005532589857466519,0.28950271495802904,5.663785934448242,19.581497,10.733276,0.3058033,3.9538045,3.7333179,0.78485423,0.0,0.5353991,4.9171715,1.3447063,0.19037974,0.67980444,102.62117,-72.99626,-101.27234,-1103.1836,60.856556,-73.965935,-101.88203,-1101.4663,61.23126,-75.134636,-101.75205,-1099.5354,60.600212,57.50812,52.01049,3.7751684,1.1507697,0.0,0.6265028,-0.2154921,6000,0.9976751,-0.12772621,-0.99544764,0.88924,-0.08566972,-0.7803804,-2.079119,0.27820024,0.91789734,0.47330523,0.12504034,0.10295506
6,0.9988864,-0.12806417,-0.99688214,0.9088214,4784.48761603519,5,4883.114322179993,4784.48761603519,4686.1896157007295,84.04683064965788,7.809816539164805,4.784487616035187,-2.1306614346852393,1.6994985062923982,-0.49137368202209475,-0.5076053237915039,-0.5204033374786378,0.013309953404678792,5.010126678075721,4.7675000073170395,4.523096509174138,0.195359490740839,-0.3538554668426514,-0.3791012239456176,-0.3958911895751953,0.016512125359134787,0.737200913984597,0.617295634090947,0.5158808197048298,0.07704345984664401,-0.2543953895568848,-0.5054140225791932,-0.5897360801696777,0.05013807506150506,8.294743108758666,5.28990163861438,-1.6290268845906346,1.701331306301845,35,35000,1000,1000.0,1000,0.0,0.9998735,-0.12453007,-0.9997531,0.89377594,4730.134526397842,1,4730.134526397842,4730.134526397842,4730.134526397842,0.0,7.793591880677786,4.730134526397841,-2.2298835087517705,1.6823356631858062,-0.49102644920349126,-0.49102644920349126,-0.49102644920349126,0.0,4.471280665118229,4.471280665118229,4.471280665118229,0.0,-0.405018424987793,-0.405018424987793,-0.405018424987793,0.0,0.5660110688032429,0.5660110688032429,0.5660110688032429,0.0,-0.2432640314102173,-0.48860593430995936,-0.5899558067321777,0.06125828877319925,8.281382369874564,5.2187404607078,-1.756345348427674,1.6880885010819877,7,7000,1000,1000.0,1000,0.0,7000,0.036015585996210575,76.70618058985565,18.802785203035455,4.250844249036163,0.02627457497874275,53.549853559874464,0.039936899964232,548.6861035563634,0.0004705169703811407,0.2309534055190579,4.669280052185059,21.10803,12.390854,3.1160789,3.7325366,3.2874846,0.8211491,0.0,0.5590258,5.0403233,1.3384944,0.0,0.74720675,68.759224,-44.588036,-68.243675,-170.90715,13.768541,-45.156948,-68.283585,-170.32462,13.634386,-46.75967,-68.309494,-171.49629,13.5706005,35.97455,37.122154,3.3523443,1.1715813,0.0,0.5774422,0.10255124,7000,0.99755305,-0.17362595,-0.9959613,0.8992167,-0.3393434,-0.7884256,-2.2825918,0.29743066,0.71223783,0.4710674,0.102019444,0.10364918
7,0.99893135,-0.103085004,-0.997782,0.91890097,4874.566190806985,5,4960.008296584669,4874.566190806985,4795.34066215212,63.73792699937229,8.004125284548355,4.874566190806986,-2.2676349982769786,1.74006201357767,-0.43199992179870605,-0.4935896015167237,-0.5228421688079834,0.03496740110829539,5.03680732065277,4.454813065362714,4.059430364577565,0.342458945427431,-0.3687684297561646,-0.40036008358001707,-0.4134375095367432,0.016160132910466942,0.7344470594004899,0.6748042311500807,0.5907907364372608,0.04812865112162304,-0.2535755157470703,-0.5130032721328737,-0.5920155048370361,0.04285819259219777,8.502619861956191,5.387569462939859,-1.7376573905499277,1.739516315879596,40,40000,1000,1000.0,1000,0.0,0.9998088,-0.10182305,-0.9996943,0.90543085,4797.886280134272,1,4797.886280134272,4797.886280134272,4797.886280134272,0.0,7.84822708075103,4.7978862801342785,-1.8414503413109786,1.7027527647071494,-0.4395193576812744,-0.4395193576812744,-0.4395193576812744,0.0,4.5616427685922645,4.5616427685922645,4.5616427685922645,0.0,-0.42621302604675293,-0.42621302604675293,-0.42621302604675293,0.0,0.8379120249638838,0.8379120249638838,0.8379120249638838,0.0,-0.2800466299057007,-0.49810378074645995,-0.5940879821777344,0.052048624420642564,8.341543969560234,5.295990060880737,-1.320489962664128,1.706205137394467,8,8000,1000,1000.0,1000,0.0,8000,0.033630169986281544,71.16754468536237,13.386492364981677,4.05346633301815,0.027990469010546803,53.62910302937962,0.03628666797885671,623.1813181439065,0.0005756510072387755,0.18447633235823976,3.6999664306640625,25.255016,13.78897,1.7984877,3.6142762,4.101674,0.9186436,0.0,0.7204874,4.269285,1.4531648,0.08128631,0.7291035,47.840446,-21.798368,-46.731647,-1023.72186,57.22755,-22.204504,-47.297596,-1025.2771,56.866222,-23.135365,-47.275482,-1029.6176,57.05145,36.45474,34.3173,3.6813,1.3027606,0.0,0.6581525,-0.17856482,8000,0.9983098,-0.1305045,-0.9977316,0.9182765,-0.19393846,-0.78559345,-2.7068458,0.29535553,0.8237086,0.47203162,0.06674702,0.10288645
8,0.9990047,-0.12181788,-0.9979789,0.922916,4863.173191471234,5,4941.4028656680775,4863.173191471234,4825.467308299358,40.58163376783081,7.972255797296043,4.863173191471235,-2.246505380014134,1.7289998454638351,-0.47262268066406254,-0.5059520816802978,-0.5359305381774903,0.02142971553252089,5.340376489725713,4.658724679609577,3.9404886109684867,0.5332000932497677,-0.38968973159790044,-0.40344536781311036,-0.42498083114624025,0.014472571002035703,0.6482417476404952,0.5716436519348654,0.4471081480312142,0.07952721403252418,-0.2624795436859131,-0.5199681288671494,-0.5927125930786133,0.043127132369841885,8.467030615716453,5.383141320338384,-1.7108588937317852,1.7230968342175137,45,45000,1000,1000.0,1000,0.0,0.99984914,-0.117678374,-0.99974096,0.9031695,4714.93403266284,1,4714.93403266284,4714.93403266284,4714.93403266284,0.0,7.7905664783183735,4.714934032662841,-1.8665855890970193,1.6880539300959743,-0.44532756805419926,-0.44532756805419926,-0.44532756805419926,0.0,3.9832758941975044,3.9832758941975044,3.9832758941975044,0.0,-0.37321052551269535,-0.37321052551269535,-0.37321052551269535,0.0,0.5673919387103031,0.5673919387103031,0.5673919387103031,0.0,-0.2281883716583252,-0.49773805282115935,-0.5931692600250245,0.06064882388165981,8.324309526032607,5.212672085484,-1.46545648639011,1.6899860488229004,9,9000,1000,1000.0,1000,0.0,9000,0.018825998005922884,76.00348142173607,18.52765049901791,3.634329908003565,0.028307669970672578,53.75417423871113,0.03972259204601869,702.5973771528807,0.0004705159808509052,0.147442553449027,2.9566688537597656,26.618042,13.767622,0.6585102,4.4699183,17.02167,3.0828369,0.0,3.9323273,17.730822,3.7687235,0.0,4.3771515,21.60955,1.6040344,-21.395494,-114.247604,15.185346,1.1903107,-21.230328,-116.162895,14.968443,1.4071431,-21.089848,-111.22559,14.951324,34.646408,39.05178,17.540205,3.8866646,0.0,4.6217084,0.222173,9000,0.99859774,-0.119907476,-0.997679,0.9142788,-0.29367813,-0.819161,-2.3420196,0.3337711,0.7455164,0.46073678,0.0961333,0.11134996
